data,cdi_dia_pct,fator,cdi_acumulado
2014-09-24,0.040849,1.00040849,1.4073313929623104
2014-09-25,0.040849,1.00040849,1.4079062737630217
2014-09-26,0.040741,1.00040741,1.4084798688580156
2014-09-29,0.040741,1.00040741,1.409053697641387
2014-09-30,0.040741,1.00040741,1.4096277602083431
2014-10-01,0.040741,1.00040741,1.4102020566541296
2014-10-02,0.040741,1.00040741,1.410776587074031
2014-10-03,0.040741,1.00040741,1.4113513515633709
2014-10-06,0.040741,1.00040741,1.4119263502175112
2014-10-07,0.040849,1.00040849,1.4125031080123116
2014-10-08,0.040849,1.00040849,1.4130801014069037
2014-10-09,0.040849,1.00040849,1.4136573304975275
2014-10-10,0.040849,1.00040849,1.4142347953804626
2014-10-13,0.040741,1.00040741,1.4148109687784485
2014-10-14,0.040849,1.00040849,1.4153889049110848
2014-10-15,0.040741,1.00040741,1.4159655485048346
2014-10-16,0.040849,1.00040849,1.4165439562717435
2014-10-17,0.040849,1.00040849,1.417122600312441
2014-10-20,0.040849,1.00040849,1.417701480723443
2014-10-21,0.040849,1.00040849,1.4182805976013038
2014-10-22,0.040849,1.00040849,1.418859951042618
2014-10-23,0.040849,1.00040849,1.4194395411440197
2014-10-24,0.040849,1.00040849,1.4200193680021818
2014-10-27,0.040849,1.00040849,1.420599431713817
2014-10-28,0.040849,1.00040849,1.421179732375678
2014-10-29,0.040849,1.00040849,1.4217602700845564
2014-10-30,0.041743,1.00041743,1.4223537554740977
2014-10-31,0.041636,1.00041636,1.422945966683727
2014-11-03,0.041636,1.00041636,1.4235384244664153
2014-11-04,0.041636,1.00041636,1.4241311289248262
2014-11-05,0.041743,1.00041743,1.4247256039819731
2014-11-06,0.041743,1.00041743,1.4253203271908432
2014-11-07,0.041743,1.00041743,1.4259152986550223
2014-11-10,0.041743,1.00041743,1.4265105184781397
2014-11-11,0.041743,1.00041743,1.427105986763868
2014-11-12,0.041743,1.00041743,1.4277017036159227
2014-11-13,0.041743,1.00041743,1.428297669138063
2014-11-14,0.041743,1.00041743,1.4288938834340914
2014-11-17,0.041743,1.00041743,1.4294903466078532
2014-11-18,0.041743,1.00041743,1.4300870587632377
2014-11-19,0.041743,1.00041743,1.4306840200041773
2014-11-20,0.041743,1.00041743,1.4312812304346476
2014-11-21,0.041743,1.00041743,1.4318786901586678
2014-11-24,0.041743,1.00041743,1.4324763992803007
2014-11-25,0.041743,1.00041743,1.4330743579036522
2014-11-26,0.041743,1.00041743,1.433672566132872
2014-11-27,0.041743,1.00041743,1.4342710240721528
2014-11-28,0.041636,1.00041636,1.4348681971557355
2014-12-01,0.041636,1.00041636,1.4354656188783033
2014-12-02,0.041636,1.00041636,1.4360632893433793
2014-12-03,0.041743,1.00041743,1.4366627452422498
2014-12-04,0.043526,1.00043526,1.4372880670687438
2014-12-05,0.043526,1.00043526,1.437913661072816
2014-12-08,0.043526,1.00043526,1.4385395273729344
2014-12-09,0.043455,1.00043455,1.4391646447245543
2014-12-10,0.043455,1.00043455,1.4397900337209193
2014-12-11,0.043526,1.00043526,1.4404167167309965
2014-12-12,0.043526,1.00043526,1.4410436725111206
2014-12-15,0.043526,1.00043526,1.4416709011800177
2014-12-16,0.043526,1.00043526,1.4422984028564652
2014-12-17,0.043526,1.00043526,1.4429261776592923
2014-12-18,0.043526,1.00043526,1.4435542257073801
2014-12-19,0.043526,1.00043526,1.4441825471196614
2014-12-22,0.043526,1.00043526,1.4448111420151206
2014-12-23,0.043455,1.00043455,1.4454389846968834
2014-12-24,0.043455,1.00043455,1.4460671002076835
2014-12-26,0.043455,1.00043455,1.4466954886660788
2014-12-29,0.043526,1.00043526,1.4473251773444755
2014-12-30,0.043455,1.00043455,1.4479541125002906
2014-12-31,0.043455,1.00043455,1.4485833209598777
2015-01-02,0.043455,1.00043455,1.4492128028420008
2015-01-05,0.043455,1.00043455,1.449842558265476
2015-01-06,0.043455,1.00043455,1.4504725873491702
2015-01-07,0.043455,1.00043455,1.451102890212003
2015-01-08,0.043455,1.00043455,1.4517334669729445
2015-01-09,0.043455,1.00043455,1.4523643177510177
2015-01-12,0.043455,1.00043455,1.4529954426652965
2015-01-13,0.043455,1.00043455,1.4536268418349068
2015-01-14,0.043455,1.00043455,1.4542585153790262
2015-01-15,0.043455,1.00043455,1.4548904634168842
2015-01-16,0.043455,1.00043455,1.4555226860677621
2015-01-19,0.043455,1.00043455,1.456155183450993
2015-01-20,0.043455,1.00043455,1.4567879556859615
2015-01-21,0.043455,1.00043455,1.4574210028921049
2015-01-22,0.045301,1.00045301,1.4580812291806249
2015-01-23,0.045265,1.00045265,1.4587412296490134
2015-01-26,0.045265,1.00045265,1.459401528866614
2015-01-27,0.045265,1.00045265,1.4600621269686553
2015-01-28,0.045265,1.00045265,1.4607230240904276
2015-01-29,0.045265,1.00045265,1.461384220367282
2015-01-30,0.045265,1.00045265,1.4620457159346312
2015-02-02,0.045265,1.00045265,1.4627075109279488
2015-02-03,0.045301,1.00045301,1.4633701320574743
2015-02-04,0.045301,1.00045301,1.4640330533609978
2015-02-05,0.045301,1.00045301,1.4646962749745007
2015-02-06,0.045301,1.00045301,1.4653597970340269
2015-02-09,0.045301,1.00045301,1.4660236196756813
2015-02-10,0.045301,1.00045301,1.4666877430356304
2015-02-11,0.045301,1.00045301,1.4673521672501029
2015-02-12,0.045301,1.00045301,1.468016892455389
2015-02-13,0.045301,1.00045301,1.4686819187878402
2015-02-18,0.045301,1.00045301,1.4693472463838702
2015-02-19,0.045301,1.00045301,1.4700128753799544
2015-02-20,0.045301,1.00045301,1.4706788059126303
2015-02-23,0.045301,1.00045301,1.4713450381184967
2015-02-24,0.045301,1.00045301,1.4720115721342146
2015-02-25,0.045301,1.00045301,1.4726784080965072
2015-02-26,0.045301,1.00045301,1.473345546142159
2015-02-27,0.045301,1.00045301,1.4740129864080167
2015-03-02,0.045301,1.00045301,1.4746807290309893
2015-03-03,0.045301,1.00045301,1.4753487741480475
2015-03-04,0.045301,1.00045301,1.4760171218962244
2015-03-05,0.047103,1.00047103,1.476712370241151
2015-03-06,0.047103,1.00047103,1.4774079460689056
2015-03-09,0.047103,1.00047103,1.4781038495337424
2015-03-10,0.047103,1.00047103,1.4788000807899881
2015-03-11,0.047103,1.00047103,1.4794966399920426
2015-03-12,0.047103,1.00047103,1.480193527294378
2015-03-13,0.047103,1.00047103,1.4808907428515394
2015-03-16,0.047103,1.00047103,1.4815882868181447
2015-03-17,0.047103,1.00047103,1.4822861593488845
2015-03-18,0.047103,1.00047103,1.4829843605985225
2015-03-19,0.047103,1.00047103,1.483682890721895
2015-03-20,0.047103,1.00047103,1.4843817498739118
2015-03-23,0.047138,1.00047138,1.4850814577431675
2015-03-24,0.047138,1.00047138,1.4857814954407185
2015-03-25,0.047138,1.00047138,1.4864818631220393
2015-03-26,0.047138,1.00047138,1.4871825609426779
2015-03-27,0.047138,1.00047138,1.4878835890582551
2015-03-30,0.047103,1.00047103,1.488584426865209
2015-03-31,0.047103,1.00047103,1.4892855947877952
2015-04-01,0.047103,1.00047103,1.489987092981508
2015-04-02,0.047103,1.00047103,1.490688921601915
2015-04-06,0.047103,1.00047103,1.491391080804657
2015-04-07,0.047103,1.00047103,1.4920935707454483
2015-04-08,0.047103,1.00047103,1.4927963915800764
2015-04-09,0.047103,1.00047103,1.4934995434644023
2015-04-10,0.047103,1.00047103,1.4942030265543602
2015-04-13,0.047103,1.00047103,1.494906841005958
2015-04-14,0.047103,1.00047103,1.495610986975277
2015-04-15,0.047103,1.00047103,1.4963154646184718
2015-04-16,0.047103,1.00047103,1.4970202740917709
2015-04-17,0.047103,1.00047103,1.497725415551476
2015-04-20,0.047103,1.00047103,1.4984308891539633
2015-04-22,0.047103,1.00047103,1.4991366950556813
2015-04-23,0.047103,1.00047103,1.4998428334131533
2015-04-24,0.047103,1.00047103,1.5005493043829758
2015-04-27,0.047138,1.00047138,1.501256633314076
2015-04-28,0.047173,1.00047173,1.501964821105709
2015-04-29,0.047173,1.00047173,1.502673342970769
2015-04-30,0.048897,1.00048897,1.5034081051552814
2015-05-04,0.048897,1.00048897,1.5041432266164592
2015-05-05,0.048967,1.00048967,1.5048797604302366
2015-05-06,0.048967,1.00048967,1.5056166549025267
2015-05-07,0.048967,1.00048967,1.506353910209933
2015-05-08,0.048967,1.00048967,1.5070915265291458
2015-05-11,0.048967,1.00048967,1.5078295040369414
2015-05-12,0.048967,1.00048967,1.5085678429101834
2015-05-13,0.048967,1.00048967,1.5093065433258215
2015-05-14,0.048967,1.00048967,1.510045605460892
2015-05-15,0.048967,1.00048967,1.5107850294925182
2015-05-18,0.048967,1.00048967,1.51152481559791
2015-05-19,0.048967,1.00048967,1.512264963954364
2015-05-20,0.048967,1.00048967,1.5130054747392636
2015-05-21,0.048967,1.00048967,1.5137463481300792
2015-05-22,0.048967,1.00048967,1.5144875843043684
2015-05-25,0.048967,1.00048967,1.5152291834397749
2015-05-26,0.048967,1.00048967,1.51597114571403
2015-05-27,0.048967,1.00048967,1.516713471304952
2015-05-28,0.048967,1.00048967,1.517456160390446
2015-05-29,0.048967,1.00048967,1.5181992131485045
2015-06-01,0.048967,1.00048967,1.518942629757207
2015-06-02,0.048967,1.00048967,1.5196864103947205
2015-06-03,0.048967,1.00048967,1.5204305552392987
2015-06-05,0.050753,1.00050753,1.5212022193589991
2015-06-08,0.050753,1.00050753,1.5219742751213903
2015-06-09,0.050753,1.00050753,1.5227467227252425
2015-06-10,0.050753,1.00050753,1.523519562369427
2015-06-11,0.050753,1.00050753,1.5242927942529163
2015-06-12,0.050753,1.00050753,1.5250664185747833
2015-06-15,0.050753,1.00050753,1.5258404355342023
2015-06-16,0.050753,1.00050753,1.5266148453304489
2015-06-17,0.050753,1.00050753,1.5273896481628992
2015-06-18,0.050753,1.00050753,1.5281648442310312
2015-06-19,0.050753,1.00050753,1.5289404337344237
2015-06-22,0.050753,1.00050753,1.5297164168727568
2015-06-23,0.050753,1.00050753,1.5304927938458122
2015-06-24,0.050753,1.00050753,1.5312695648534727
2015-06-25,0.050753,1.00050753,1.5320467300957226
2015-06-26,0.050753,1.00050753,1.5328242897726478
2015-06-29,0.050753,1.00050753,1.5336022440844361
2015-06-30,0.050753,1.00050753,1.534380593231376
2015-07-01,0.050753,1.00050753,1.5351593374138588
2015-07-02,0.050753,1.00050753,1.5359384768323763
2015-07-03,0.050753,1.00050753,1.536718011687523
2015-07-06,0.050753,1.00050753,1.5374979421799946
2015-07-07,0.050753,1.00050753,1.5382782685105891
2015-07-08,0.050753,1.00050753,1.5390589908802061
2015-07-09,0.050753,1.00050753,1.5398401094898475
2015-07-10,0.050753,1.00050753,1.5406216245406168
2015-07-13,0.050753,1.00050753,1.5414035362337197
2015-07-14,0.050753,1.00050753,1.5421858447704644
2015-07-15,0.050753,1.00050753,1.5429685503522605
2015-07-16,0.050753,1.00050753,1.5437516531806208
2015-07-17,0.050753,1.00050753,1.5445351534571594
2015-07-20,0.050753,1.00050753,1.5453190513835935
2015-07-21,0.050753,1.00050753,1.546103347161742
2015-07-22,0.050753,1.00050753,1.5468880409935268
2015-07-23,0.050753,1.00050753,1.547673133080972
2015-07-24,0.050753,1.00050753,1.5484586236262046
2015-07-27,0.050753,1.00050753,1.5492445128314534
2015-07-28,0.050753,1.00050753,1.5500308008990507
2015-07-29,0.050753,1.00050753,1.550817488031431
2015-07-30,0.052461,1.00052461,1.5516310623938272
2015-07-31,0.052461,1.00052461,1.5524450635654696
2015-08-03,0.052461,1.00052461,1.5532594917702667
2015-08-04,0.052461,1.00052461,1.5540743472322442
2015-08-05,0.052461,1.00052461,1.5548896301755457
2015-08-06,0.052461,1.00052461,1.5557053408244321
2015-08-07,0.052461,1.00052461,1.556521479403282
2015-08-10,0.052461,1.00052461,1.5573380461365918
2015-08-11,0.052461,1.00052461,1.5581550412489755
2015-08-12,0.052461,1.00052461,1.5589724649651653
2015-08-13,0.052461,1.00052461,1.5597903175100107
2015-08-14,0.052461,1.00052461,1.5606085991084797
2015-08-17,0.052461,1.00052461,1.5614273099856582
2015-08-18,0.052461,1.00052461,1.5622464503667497
2015-08-19,0.052461,1.00052461,1.5630660204770765
2015-08-20,0.052461,1.00052461,1.563886020542079
2015-08-21,0.052461,1.00052461,1.5647064507873156
2015-08-24,0.052461,1.00052461,1.5655273114384631
2015-08-25,0.052461,1.00052461,1.566348602721317
2015-08-26,0.052461,1.00052461,1.5671703248617905
2015-08-27,0.052461,1.00052461,1.5679924780859162
2015-08-28,0.052461,1.00052461,1.568815062619845
2015-08-31,0.052461,1.00052461,1.569638078689846
2015-09-01,0.052461,1.00052461,1.5704615265223076
2015-09-02,0.052461,1.00052461,1.5712854063437365
2015-09-03,0.052461,1.00052461,1.5721097183807584
2015-09-04,0.052461,1.00052461,1.5729344628601183
2015-09-08,0.052461,1.00052461,1.5737596400086793
2015-09-09,0.052461,1.00052461,1.5745852500534243
2015-09-10,0.052461,1.00052461,1.5754112932214548
2015-09-11,0.052461,1.00052461,1.5762377697399919
2015-09-14,0.052461,1.00052461,1.5770646798363752
2015-09-15,0.052461,1.00052461,1.5778920237380643
2015-09-16,0.052461,1.00052461,1.5787198016726376
2015-09-17,0.052461,1.00052461,1.579548013867793
2015-09-18,0.052461,1.00052461,1.5803766605513483
2015-09-21,0.052461,1.00052461,1.5812057419512402
2015-09-22,0.052461,1.00052461,1.5820352582955253
2015-09-23,0.052461,1.00052461,1.5828652098123797
2015-09-24,0.052461,1.00052461,1.5836955967300994
2015-09-25,0.052461,1.00052461,1.5845264192771
2015-09-28,0.052461,1.00052461,1.5853576776819172
2015-09-29,0.052461,1.00052461,1.5861893721732059
2015-09-30,0.052461,1.00052461,1.5870215029797416
2015-10-01,0.052461,1.00052461,1.5878540703304198
2015-10-02,0.052461,1.00052461,1.5886870744542558
2015-10-05,0.052461,1.00052461,1.5895205155803853
2015-10-06,0.052461,1.00052461,1.590354393938064
2015-10-07,0.052461,1.00052461,1.591188709756668
2015-10-08,0.052461,1.00052461,1.5920234632656933
2015-10-09,0.052461,1.00052461,1.5928586546947572
2015-10-13,0.052461,1.00052461,1.5936942842735966
2015-10-14,0.052461,1.00052461,1.5945303522320695
2015-10-15,0.052461,1.00052461,1.595366858800154
2015-10-16,0.052461,1.00052461,1.5962038042079492
2015-10-19,0.052461,1.00052461,1.5970411886856748
2015-10-20,0.052461,1.00052461,1.5978790124636713
2015-10-21,0.052461,1.00052461,1.5987172757724
2015-10-22,0.052496,1.00052496,1.5995565383934893
2015-10-23,0.052496,1.00052496,1.6003962415938842
2015-10-26,0.052496,1.00052496,1.6012363856048712
2015-10-27,0.052496,1.00052496,1.6020769706578581
2015-10-28,0.052496,1.00052496,1.6029179969843745
2015-10-29,0.052496,1.00052496,1.6037594648160713
2015-10-30,0.052496,1.00052496,1.604601374384721
2015-11-03,0.052496,1.00052496,1.6054437259222178
2015-11-04,0.052496,1.00052496,1.6062865196605778
2015-11-05,0.052496,1.00052496,1.6071297558319386
2015-11-06,0.052496,1.00052496,1.60797343466856
2015-11-09,0.052496,1.00052496,1.6088175564028233
2015-11-10,0.052496,1.00052496,1.6096621212672324
2015-11-11,0.052496,1.00052496,1.6105071294944127
2015-11-12,0.052496,1.00052496,1.611352581317112
2015-11-13,0.052496,1.00052496,1.6121984769682
2015-11-16,0.052496,1.00052496,1.6130448166806692
2015-11-17,0.052496,1.00052496,1.6138916006876338
2015-11-18,0.052496,1.00052496,1.6147388292223306
2015-11-19,0.052496,1.00052496,1.615586502518119
2015-11-20,0.052496,1.00052496,1.6164346208084808
2015-11-23,0.052496,1.00052496,1.6172831843270203
2015-11-24,0.052496,1.00052496,1.6181321933074646
2015-11-25,0.052496,1.00052496,1.6189816479836632
2015-11-26,0.052496,1.00052496,1.6198315485895884
2015-11-27,0.052496,1.00052496,1.6206818953593358
2015-11-30,0.052496,1.00052496,1.6215326885271235
2015-12-01,0.052496,1.00052496,1.6223839283272925
2015-12-02,0.052496,1.00052496,1.623235614994307
2015-12-03,0.052496,1.00052496,1.6240877487627543
2015-12-04,0.052496,1.00052496,1.6249403298673446
2015-12-07,0.052496,1.00052496,1.6257933585429116
2015-12-08,0.052496,1.00052496,1.626646835024412
2015-12-09,0.052496,1.00052496,1.6275007595469264
2015-12-10,0.052496,1.00052496,1.628355132345658
2015-12-11,0.052496,1.00052496,1.629209953655934
2015-12-14,0.052496,1.00052496,1.630065223713205
2015-12-15,0.052496,1.00052496,1.6309209427530453
2015-12-16,0.052496,1.00052496,1.6317771110111527
2015-12-17,0.052496,1.00052496,1.632633728723349
2015-12-18,0.052496,1.00052496,1.6334907961255793
2015-12-21,0.052496,1.00052496,1.6343483134539132
2015-12-22,0.052496,1.00052496,1.6352062809445438
2015-12-23,0.052496,1.00052496,1.6360646988337884
2015-12-24,0.052496,1.00052496,1.636923567358088
2015-12-28,0.052496,1.00052496,1.637782886754008
2015-12-29,0.052496,1.00052496,1.6386426572582382
2015-12-30,0.052496,1.00052496,1.6395028791075923
2015-12-31,0.052496,1.00052496,1.6403635525390086
2016-01-04,0.052496,1.00052496,1.6412246777895494
2016-01-05,0.052496,1.00052496,1.6420862550964017
2016-01-06,0.052496,1.00052496,1.642948284696877
2016-01-07,0.052496,1.00052496,1.6438107668284114
2016-01-08,0.052496,1.00052496,1.6446737017285655
2016-01-11,0.052496,1.00052496,1.6455370896350248
2016-01-12,0.052496,1.00052496,1.6464009307855993
2016-01-13,0.052496,1.00052496,1.6472652254182245
2016-01-14,0.052496,1.00052496,1.6481299737709598
2016-01-15,0.052496,1.00052496,1.6489951760819905
2016-01-18,0.052496,1.00052496,1.6498608325896265
2016-01-19,0.052496,1.00052496,1.6507269435323026
2016-01-20,0.052496,1.00052496,1.6515935091485792
2016-01-21,0.052461,1.00052461,1.6524599516194136
2016-01-22,0.052461,1.00052461,1.6533268486346326
2016-01-25,0.052461,1.00052461,1.6541942004326948
2016-01-26,0.052461,1.00052461,1.6550620072521838
2016-01-27,0.052461,1.00052461,1.6559302693318083
2016-01-28,0.052461,1.00052461,1.6567989869104025
2016-01-29,0.052461,1.00052461,1.6576681602269256
2016-02-01,0.052461,1.00052461,1.6585377895204623
2016-02-02,0.052461,1.00052461,1.6594078750302226
2016-02-03,0.052461,1.00052461,1.6602784169955422
2016-02-04,0.052461,1.00052461,1.6611494156558824
2016-02-05,0.052461,1.00052461,1.6620208712508298
2016-02-10,0.052461,1.00052461,1.6628927840200967
2016-02-11,0.052461,1.00052461,1.6637651542035214
2016-02-12,0.052461,1.00052461,1.6646379820410682
2016-02-15,0.052461,1.00052461,1.6655112677728268
2016-02-16,0.052461,1.00052461,1.666385011639013
2016-02-17,0.052461,1.00052461,1.6672592138799691
2016-02-18,0.052461,1.00052461,1.6681338747361627
2016-02-19,0.052461,1.00052461,1.669008994448188
2016-02-22,0.052461,1.00052461,1.6698845732567655
2016-02-23,0.052461,1.00052461,1.6707606114027418
2016-02-24,0.052461,1.00052461,1.6716371091270898
2016-02-25,0.052461,1.00052461,1.672514066670909
2016-02-26,0.052461,1.00052461,1.6733914842754254
2016-02-29,0.052461,1.00052461,1.674269362181991
2016-03-01,0.052461,1.00052461,1.6751477006320854
2016-03-02,0.052461,1.00052461,1.676026499867314
2016-03-03,0.052461,1.00052461,1.6769057601294095
2016-03-04,0.052461,1.00052461,1.6777854816602311
2016-03-07,0.052461,1.00052461,1.678665664701765
2016-03-08,0.052461,1.00052461,1.6795463094961243
2016-03-09,0.052461,1.00052461,1.680427416285549
2016-03-10,0.052461,1.00052461,1.6813089853124066
2016-03-11,0.052461,1.00052461,1.6821910168191914
2016-03-14,0.052461,1.00052461,1.6830735110485249
2016-03-15,0.052461,1.00052461,1.683956468243156
2016-03-16,0.052461,1.00052461,1.6848398886459612
2016-03-17,0.052461,1.00052461,1.6857237724999439
2016-03-18,0.052461,1.00052461,1.6866081200482352
2016-03-21,0.052461,1.00052461,1.6874929315340939
2016-03-22,0.052461,1.00052461,1.688378207200906
2016-03-23,0.052461,1.00052461,1.6892639472921855
2016-03-24,0.052461,1.00052461,1.6901501520515745
2016-03-28,0.052461,1.00052461,1.6910368217228424
2016-03-29,0.052461,1.00052461,1.6919239565498865
2016-03-30,0.052461,1.00052461,1.6928115567767321
2016-03-31,0.052461,1.00052461,1.693699622647533
2016-04-01,0.052461,1.00052461,1.6945881544065702
2016-04-04,0.052461,1.00052461,1.6954771522982535
2016-04-05,0.052461,1.00052461,1.6963666165671207
2016-04-06,0.052461,1.00052461,1.697256547457838
2016-04-07,0.052461,1.00052461,1.6981469452152
2016-04-08,0.052461,1.00052461,1.6990378100841295
2016-04-11,0.052461,1.00052461,1.6999291423096778
2016-04-12,0.052461,1.00052461,1.700820942137025
2016-04-13,0.052461,1.00052461,1.7017132098114796
2016-04-14,0.052461,1.00052461,1.7026059455784788
2016-04-15,0.052461,1.00052461,1.7034991496835887
2016-04-18,0.052461,1.00052461,1.7043928223725042
2016-04-19,0.052461,1.00052461,1.705286963891049
2016-04-20,0.052461,1.00052461,1.706181574485176
2016-04-22,0.052461,1.00052461,1.7070766544009668
2016-04-25,0.052461,1.00052461,1.7079722038846321
2016-04-26,0.052461,1.00052461,1.708868223182512
2016-04-27,0.052461,1.00052461,1.709764712541076
2016-04-28,0.052461,1.00052461,1.7106616722069221
2016-04-29,0.052461,1.00052461,1.7115591024267787
2016-05-02,0.052461,1.00052461,1.7124570034475028
2016-05-03,0.052461,1.00052461,1.7133553755160815
2016-05-04,0.052461,1.00052461,1.714254218879631
2016-05-05,0.052461,1.00052461,1.7151535337853976
2016-05-06,0.052461,1.00052461,1.7160533204807569
2016-05-09,0.052461,1.00052461,1.7169535792132145
2016-05-10,0.052461,1.00052461,1.7178543102304056
2016-05-11,0.052461,1.00052461,1.7187555137800956
2016-05-12,0.052461,1.00052461,1.7196571901101798
2016-05-13,0.052461,1.00052461,1.7205593394686836
2016-05-16,0.052461,1.00052461,1.7214619621037623
2016-05-17,0.052461,1.00052461,1.7223650582637016
2016-05-18,0.052461,1.00052461,1.7232686281969174
2016-05-19,0.052461,1.00052461,1.724172672151956
2016-05-20,0.052461,1.00052461,1.7250771903774935
2016-05-23,0.052461,1.00052461,1.7259821831223374
2016-05-24,0.052461,1.00052461,1.7268876506354254
2016-05-25,0.052461,1.00052461,1.7277935931658253
2016-05-27,0.052461,1.00052461,1.728700010962736
2016-05-30,0.052461,1.00052461,1.7296069042754871
2016-05-31,0.052461,1.00052461,1.7305142733535392
2016-06-01,0.052461,1.00052461,1.7314221184464833
2016-06-02,0.052461,1.00052461,1.7323304398040416
2016-06-03,0.052461,1.00052461,1.7332392376760672
2016-06-06,0.052461,1.00052461,1.7341485123125446
2016-06-07,0.052461,1.00052461,1.735058263963589
2016-06-08,0.052461,1.00052461,1.735968492879447
2016-06-09,0.052461,1.00052461,1.7368791993104966
2016-06-10,0.052461,1.00052461,1.737790383507247
2016-06-13,0.052461,1.00052461,1.7387020457203388
2016-06-14,0.052461,1.00052461,1.7396141862005443
2016-06-15,0.052461,1.00052461,1.740526805198767
2016-06-16,0.052461,1.00052461,1.7414399029660423
2016-06-17,0.052461,1.00052461,1.7423534797535374
2016-06-20,0.052461,1.00052461,1.743267535812551
2016-06-21,0.052461,1.00052461,1.7441820713945135
2016-06-22,0.052461,1.00052461,1.7450970867509878
2016-06-23,0.052461,1.00052461,1.7460125821336683
2016-06-24,0.052461,1.00052461,1.7469285577943814
2016-06-27,0.052461,1.00052461,1.747845013985086
2016-06-28,0.052461,1.00052461,1.748761950957873
2016-06-29,0.052461,1.00052461,1.749679368964965
2016-06-30,0.052461,1.00052461,1.7505972682587179
2016-07-01,0.052461,1.00052461,1.751515649091619
2016-07-04,0.052461,1.00052461,1.7524345117162892
2016-07-05,0.052461,1.00052461,1.7533538563854807
2016-07-06,0.052461,1.00052461,1.7542736833520791
2016-07-07,0.052461,1.00052461,1.7551939928691025
2016-07-08,0.052461,1.00052461,1.7561147851897017
2016-07-11,0.052461,1.00052461,1.75703606056716
2016-07-12,0.052461,1.00052461,1.7579578192548941
2016-07-13,0.052461,1.00052461,1.7588800615064535
2016-07-14,0.052461,1.00052461,1.7598027875755204
2016-07-15,0.052461,1.00052461,1.7607259977159104
2016-07-18,0.052461,1.00052461,1.7616496921815723
2016-07-19,0.052461,1.00052461,1.7625738712265877
2016-07-20,0.052461,1.00052461,1.763498535105172
2016-07-21,0.052461,1.00052461,1.7644236840716736
2016-07-22,0.052461,1.00052461,1.7653493183805744
2016-07-25,0.052461,1.00052461,1.76627543828649
2016-07-26,0.052461,1.00052461,1.7672020440441696
2016-07-27,0.052461,1.00052461,1.7681291359084956
2016-07-28,0.052461,1.00052461,1.7690567141344846
2016-07-29,0.052461,1.00052461,1.7699847789772867
2016-08-01,0.052461,1.00052461,1.770913330692186
2016-08-02,0.052461,1.00052461,1.7718423695346006
2016-08-03,0.052461,1.00052461,1.7727718957600822
2016-08-04,0.052461,1.00052461,1.773701909624317
2016-08-05,0.052461,1.00052461,1.774632411383125
2016-08-08,0.052461,1.00052461,1.7755634012924608
2016-08-09,0.052461,1.00052461,1.776494879608413
2016-08-10,0.052461,1.00052461,1.7774268465872045
2016-08-11,0.052461,1.00052461,1.7783593024851927
2016-08-12,0.052461,1.00052461,1.7792922475588695
2016-08-15,0.052461,1.00052461,1.7802256820648614
2016-08-16,0.052461,1.00052461,1.7811596062599295
2016-08-17,0.052461,1.00052461,1.7820940204009696
2016-08-18,0.052461,1.00052461,1.7830289247450122
2016-08-19,0.052461,1.00052461,1.7839643195492227
2016-08-22,0.052461,1.00052461,1.7849002050709015
2016-08-23,0.052461,1.00052461,1.785836581567484
2016-08-24,0.052461,1.00052461,1.7867734492965401
2016-08-25,0.052461,1.00052461,1.7877108085157756
2016-08-26,0.052461,1.00052461,1.788648659483031
2016-08-29,0.052461,1.00052461,1.7895870024562825
2016-08-30,0.052461,1.00052461,1.7905258376936413
2016-08-31,0.052461,1.00052461,1.7914651654533538
2016-09-01,0.052461,1.00052461,1.7924049859938023
2016-09-02,0.052461,1.00052461,1.7933452995735046
2016-09-05,0.052461,1.00052461,1.794286106451114
2016-09-06,0.052461,1.00052461,1.7952274068854193
2016-09-08,0.052461,1.00052461,1.7961692011353454
2016-09-09,0.052461,1.00052461,1.7971114894599531
2016-09-12,0.052461,1.00052461,1.7980542721184387
2016-09-13,0.052461,1.00052461,1.798997549370135
2016-09-14,0.052461,1.00052461,1.7999413214745101
2016-09-15,0.052461,1.00052461,1.800885588691169
2016-09-16,0.052461,1.00052461,1.8018303512798524
2016-09-19,0.052461,1.00052461,1.8027756095004372
2016-09-20,0.052461,1.00052461,1.8037213636129374
2016-09-21,0.052461,1.00052461,1.8046676138775024
2016-09-22,0.052461,1.00052461,1.8056143605544188
2016-09-23,0.052461,1.00052461,1.8065616039041092
2016-09-26,0.052461,1.00052461,1.8075093441871335
2016-09-27,0.052461,1.00052461,1.8084575816641875
2016-09-28,0.052461,1.00052461,1.8094063165961043
2016-09-29,0.052461,1.00052461,1.810355549243854
2016-09-30,0.052461,1.00052461,1.8113052798685427
2016-10-03,0.052461,1.00052461,1.8122555087314147
2016-10-04,0.052461,1.00052461,1.8132062360938503
2016-10-05,0.052461,1.00052461,1.8141574622173675
2016-10-06,0.052461,1.00052461,1.8151091873636214
2016-10-07,0.052461,1.00052461,1.8160614117944043
2016-10-10,0.052461,1.00052461,1.8170141357716458
2016-10-11,0.052461,1.00052461,1.817967359557413
2016-10-13,0.052461,1.00052461,1.8189210834139105
2016-10-14,0.052461,1.00052461,1.8198753076034804
2016-10-17,0.052461,1.00052461,1.8208300323886022
2016-10-18,0.052461,1.00052461,1.8217852580318936
2016-10-19,0.052461,1.00052461,1.8227409847961098
